,review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,seller_id,seller_zip_code_prefix,seller_city,seller_state,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_id,payment_sequential,payment_type,payment_installments,payment_value,product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
28,373cbeecea8286a2b66c97b1b157ec46,583174fbe37d3d5f0d6661be3aad1786,1,Não chegou meu produto ,Péssimo,2018-08-15 00:00:00,2018-08-15 04:10:37,583174fbe37d3d5f0d6661be3aad1786,e545e697bb9d1b81e0a702121d4e94d5,canceled,2018-08-04 19:25:07,2018-08-05 19:24:33,,,2018-08-13 00:00:00,583174fbe37d3d5f0d6661be3aad1786,1,55a1e3d39ace9c0b217f6c30b04d43c0,0be8ff43f22e456b4e0371b2245e4d01,2018-08-08 19:24:33,89.9,9.38,0be8ff43f22e456b4e0371b2245e4d01,4461,sao paulo,SP,e545e697bb9d1b81e0a702121d4e94d5,cdbbafa842e30d5e79dcef5bdc118831,7175,guarulhos,SP,583174fbe37d3d5f0d6661be3aad1786,1,credit_card,2,99.28,55a1e3d39ace9c0b217f6c30b04d43c0,malas_acessorios,29.0,895.0,2.0,550.0,45.0,15.0,35.0
29,a2ff510ca4e059c3fefc7a7866571f6f,a9953b2f0b1665ac7586cc5a6ac8f58c,4,,,2017-10-06 00:00:00,2017-10-08 22:36:05,a9953b2f0b1665ac7586cc5a6ac8f58c,1f5856eeda57cbd78ba0dcdddd0439e4,delivered,2017-09-13 20:28:20,2017-09-13 20:44:13,2017-09-19 19:02:35,2017-10-05 14:42:21,2017-10-11 00:00:00,a9953b2f0b1665ac7586cc5a6ac8f58c,1,86b7e59b8c6473f95f439aa2d445d879,9baf5cb77970f539089d09a38bcec5c3,2017-09-26 20:44:13,149.99,21.54,9baf5cb77970f539089d09a38bcec5c3,13330,indaiatuba,SP,1f5856eeda57cbd78ba0dcdddd0439e4,b35fe73d885d2fb911e95249814c5785,36415,congonhas,MG,a9953b2f0b1665ac7586cc5a6ac8f58c,1,credit_card,4,171.53,86b7e59b8c6473f95f439aa2d445d879,utilidades_domesticas,54.0,1150.0,1.0,1700.0,33.0,12.0,33.0
30,80c70bc263881ba6525f6cee1d94ac87,ae168dfba236919411fe08f336fefa44,5,,,2018-03-17 00:00:00,2018-04-04 19:41:11,ae168dfba236919411fe08f336fefa44,63572a1269de35c881dc1ca268e20fa0,delivered,2018-02-27 09:10:07,2018-02-27 09:30:27,2018-03-07 22:07:22,2018-03-16 23:56:32,2018-03-22 00:00:00,ae168dfba236919411fe08f336fefa44,1,f5cb4f19ca215fb34aef190918d45f46,8e6d7754bc7e0f22c96d255ebda59eba,2018-03-05 09:30:27,88.89,15.37,8e6d7754bc7e0f22c96d255ebda59eba,12233,sao jose dos campos,SP,63572a1269de35c881dc1ca268e20fa0,862c48ca034901de6c270480e9aee0c2,35460,brumadinho,MG,ae168dfba236919411fe08f336fefa44,1,credit_card,4,312.78,f5cb4f19ca215fb34aef190918d45f46,informatica_acessorios,47.0,219.0,1.0,200.0,23.0,11.0,15.0
31,80c70bc263881ba6525f6cee1d94ac87,ae168dfba236919411fe08f336fefa44,5,,,2018-03-17 00:00:00,2018-04-04 19:41:11,ae168dfba236919411fe08f336fefa44,63572a1269de35c881dc1ca268e20fa0,delivered,2018-02-27 09:10:07,2018-02-27 09:30:27,2018-03-07 22:07:22,2018-03-16 23:56:32,2018-03-22 00:00:00,ae168dfba236919411fe08f336fefa44,2,f5cb4f19ca215fb34aef190918d45f46,8e6d7754bc7e0f22c96d255ebda59eba,2018-03-05 09:30:27,88.89,15.37,8e6d7754bc7e0f22c96d255ebda59eba,12233,sao jose dos campos,SP,63572a1269de35c881dc1ca268e20fa0,862c48ca034901de6c270480e9aee0c2,35460,brumadinho,MG,ae168dfba236919411fe08f336fefa44,1,credit_card,4,312.78,f5cb4f19ca215fb34aef190918d45f46,informatica_acessorios,47.0,219.0,1.0,200.0,23.0,11.0,15.0
32,80c70bc263881ba6525f6cee1d94ac87,ae168dfba236919411fe08f336fefa44,5,,,2018-03-17 00:00:00,2018-04-04 19:41:11,ae168dfba236919411fe08f336fefa44,63572a1269de35c881dc1ca268e20fa0,delivered,2018-02-27 09:10:07,2018-02-27 09:30:27,2018-03-07 22:07:22,2018-03-16 23:56:32,2018-03-22 00:00:00,ae168dfba236919411fe08f336fefa44,3,f5cb4f19ca215fb34aef190918d45f46,8e6d7754bc7e0f22c96d255ebda59eba,2018-03-05 09:30:27,88.89,15.37,8e6d7754bc7e0f22c96d255ebda59eba,12233,sao jose dos campos,SP,63572a1269de35c881dc1ca268e20fa0,862c48ca034901de6c270480e9aee0c2,35460,brumadinho,MG,ae168dfba236919411fe08f336fefa44,1,credit_card,4,312.78,f5cb4f19ca215fb34aef190918d45f46,informatica_acessorios,47.0,219.0,1.0,200.0,23.0,11.0,15.0
33,d21bbc789670eab777d27372ab9094cc,4fc44d78867142c627497b60a7e0228a,5,Ótimo,Loja nota 10,2018-07-10 00:00:00,2018-07-11 14:10:25,4fc44d78867142c627497b60a7e0228a,e494ff798e6549f9ba9747f00f5681c2,delivered,2018-07-04 20:34:57,2018-07-05 16:33:00,2018-07-05 15:55:00,2018-07-09 20:27:50,2018-07-23 00:00:00,4fc44d78867142c627497b60a7e0228a,1,c56ecdd06c754c22fc5c5245d9502e30,8b2492b7ff4468839593fafeed55bad9,2018-07-08 21:31:40,51.67,13.57,8b2492b7ff4468839593fafeed55bad9,24451,sao goncalo,RJ,e494ff798e6549f9ba9747f00f5681c2,a2b04fc2ec07fc6fbbdfbf8fd1fe5a30,27345,barra mansa,RJ,4fc44d78867142c627497b60a7e0228a,1,credit_card,2,65.24,c56ecdd06c754c22fc5c5245d9502e30,beleza_saude,60.0,1064.0,2.0,200.0,16.0,8.0,11.0
34,7bcb3c758c67f23638262c731493e848,7c9956750739a47dba7a6928ba2f0245,5,,,2017-09-09 00:00:00,2017-10-17 02:25:47,7c9956750739a47dba7a6928ba2f0245,b65dda35fa1e480e28ded92bd5efe474,delivered,2017-08-28 21:57:49,2017-08-29 05:33:05,2017-08-29 17:49:11,2017-09-08 15:56:52,2017-09-14 00:00:00,7c9956750739a47dba7a6928ba2f0245,1,53b36df67ebb7c41585e8d54d6772e08,4869f7a5dfa277a7dca6462dcf3b52b2,2017-09-04 05:33:05,159.9,12.62,4869f7a5dfa277a7dca6462dcf3b52b2,14840,guariba,SP,b65dda35fa1e480e28ded92bd5efe474,1bcf153b346692b403d5454e3bd3a209,3704,sao paulo,SP,7c9956750739a47dba7a6928ba2f0245,1,boleto,1,172.52,53b36df67ebb7c41585e8d54d6772e08,relogios_presentes,33.0,523.0,3.0,584.0,16.0,11.0,13.0
35,0e0190b9db53b689b285d3f3916f8441,79832b7cb59ac6f887088ffd686e1d5e,5,,obrigado pela atençao amim dispensada,2017-12-01 00:00:00,2017-12-09 22:58:58,79832b7cb59ac6f887088ffd686e1d5e,ce3e77ff426cf554944d321064dd87f2,delivered,2017-11-21 08:52:33,2017-11-21 09:06:46,2017-11-21 17:07:08,2017-12-01 00:33:58,2017-12-15 00:00:00,79832b7cb59ac6f887088ffd686e1d5e,1,99a0e0cc451b1508edc91dd621c2f66a,7142540dd4c91e2237acb7e911c4eba2,2017-11-27 09:06:46,59.9,19.66,7142540dd4c91e2237acb7e911c4eba2,16301,penapolis,SP,ce3e77ff426cf554944d321064dd87f2,cca20bbdb16d521c1f94eaf7209717b6,45960,medeiros neto,BA,79832b7cb59ac6f887088ffd686e1d5e,1,credit_card,1,79.56,99a0e0cc451b1508edc91dd621c2f66a,automotivo,60.0,651.0,5.0,4400.0,78.0,4.0,47.0
36,66e4430c5bc6b7e3773886bf1c14d912,84cec4f65c7a4f2f54c294a30224a594,5,,,2017-06-23 00:00:00,2017-06-27 00:52:02,84cec4f65c7a4f2f54c294a30224a594,61a1d82e44d450a06016bb941595446d,delivered,2017-06-14 20:25:41,2017-06-15 07:15:11,2017-06-16 13:33:10,2017-06-22 14:34:29,2017-07-07 00:00:00,84cec4f65c7a4f2f54c294a30224a594,1,e5da60b217874889dd4becf29412d793,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-06-21 07:15:11,29.99,15.1,2138ccb85b11a4ec1e37afbd1c8eda1f,8250,sao paulo,SP,61a1d82e44d450a06016bb941595446d,37de7bc494e562febe3514ba1ef16d14,36135,santa rita de jacutinga,MG,84cec4f65c7a4f2f54c294a30224a594,1,credit_card,4,45.09,e5da60b217874889dd4becf29412d793,telefonia,53.0,428.0,1.0,100.0,19.0,3.0,11.0
37,bf566b3910c328733baf7fca7d2be041,a59a15e4b6085c752d338431dc68d464,4,,,2017-11-01 00:00:00,2017-11-01 20:25:30,a59a15e4b6085c752d338431dc68d464,2047d319716b4d8b858394394eb760de,delivered,2017-10-18 08:47:45,2017-10-18 09:06:21,2017-10-18 21:13:52,2017-10-31 15:23:57,2017-11-13 00:00:00,a59a15e4b6085c752d338431dc68d464,1,ca38c039b717207dec906f4fa9a21db7,01bcc9d254a0143f0ce9791b960b2a47,2017-10-24 09:06:21,158.7,36.43,01bcc9d254a0143f0ce9791b960b2a47,76400,uruacu,GO,2047d319716b4d8b858394394eb760de,10392a29f932eb4ba6c6483ce413efd1,29706,colatina,ES,a59a15e4b6085c752d338431dc68d464,1,credit_card,1,195.13,ca38c039b717207dec906f4fa9a21db7,beleza_saude,53.0,3734.0,5.0,538.0,23.0,12.0,34.0
38,fe3db7c069d694bab50cc43463f91608,2ca73e2ff9e3a186ad1e1ffb9b1d9c10,5,,"A compra foi realizada facilmente.
A entrega foi efetuada muito antes do prazo dado.
O produto já começou a ser usado e até o presente,
sem problemas.",2018-03-23 00:00:00,2018-04-01 00:27:51,2ca73e2ff9e3a186ad1e1ffb9b1d9c10,e76f777f29e83b393d786accf49e7955,delivered,2018-03-18 21:01:32,2018-03-18 21:15:36,2018-03-19 19:52:47,2018-03-23 00:32:34,2018-04-11 00:00:00,2ca73e2ff9e3a186ad1e1ffb9b1d9c10,1,b83738ac1903f7c8f0ed378cb085909c,c003204e1ab016dfa150abc119207b24,2018-03-22 21:15:36,139.9,39.97,c003204e1ab016dfa150abc119207b24,7790,cajamar,SP,e76f777f29e83b393d786accf49e7955,8dcc2df92d70fe1040029d1901208d96,40279,salvador,BA,2ca73e2ff9e3a186ad1e1ffb9b1d9c10,1,credit_card,1,179.87,b83738ac1903f7c8f0ed378cb085909c,eletronicos,56.0,1184.0,3.0,5700.0,20.0,15.0,13.0
39,e07eee7ad7666276bd8b27fbd83fd1ff,68b3cbc68e4cd1fe19bec35f1d3bb7ee,5,,relógio muito bonito e barato.,2018-03-29 00:00:00,2018-04-02 14:19:31,68b3cbc68e4cd1fe19bec35f1d3bb7ee,1a814d4c8923ef3a0e978777f00b717c,delivered,2018-03-10 00:42:20,2018-03-10 01:21:04,2018-03-12 21:05:34,2018-03-28 18:13:06,2018-03-29 00:00:00,68b3cbc68e4cd1fe19bec35f1d3bb7ee,1,52d163dd9192d5a70afc33cd8c60131e,6560211a19b47992c3666cc44a7e94c0,2018-03-15 01:21:04,65.0,15.33,6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,1a814d4c8923ef3a0e978777f00b717c,d277ef4a75c805239e54be86625e0722,71929,brasilia,DF,68b3cbc68e4cd1fe19bec35f1d3bb7ee,1,credit_card,8,80.33,52d163dd9192d5a70afc33cd8c60131e,relogios_presentes,54.0,221.0,7.0,150.0,16.0,2.0,11.0
40,2c5e27fc178bde7ac173c9c62c31b070,0ce9a24111d850192a933fcaab6fbad3,1,,Não gostei ! Comprei gato por lebre,2017-12-13 00:00:00,2017-12-16 07:14:07,0ce9a24111d850192a933fcaab6fbad3,5bb8de60ca2ca8b01a5ce471802fe10b,delivered,2017-11-24 01:40:48,2017-11-24 01:49:34,2017-12-06 15:19:09,2017-12-13 00:28:44,2017-12-19 00:00:00,0ce9a24111d850192a933fcaab6fbad3,1,948c22764c5080442c29a9c3da89b40f,54965bbe3e4f07ae045b90b0b8541f52,2017-11-30 01:49:34,159.9,28.5,54965bbe3e4f07ae045b90b0b8541f52,85851,foz do iguacu,PR,5bb8de60ca2ca8b01a5ce471802fe10b,75a8009b779f5925f34196f17b19962a,22450,rio de janeiro,RJ,0ce9a24111d850192a933fcaab6fbad3,1,credit_card,4,188.4,948c22764c5080442c29a9c3da89b40f,cama_mesa_banho,48.0,729.0,1.0,3400.0,20.0,30.0,30.0
41,540e7bbb2d06cfb7f85f3a88ba7ac97f,cf73e2cb1f4a9480ed70c154da3d954a,5,,,2018-01-18 00:00:00,2018-01-18 19:12:30,cf73e2cb1f4a9480ed70c154da3d954a,ef1ed1347404166e73e8f3977ffcbca0,delivered,2018-01-11 11:23:09,2018-01-12 02:38:33,2018-01-13 01:07:00,2018-01-17 14:36:38,2018-02-01 00:00:00,cf73e2cb1f4a9480ed70c154da3d954a,1,4ee0872b98a6a08ce8c8b65e2502842d,efcd8d2104f1a05d028af7bad20d974b,2018-01-18 02:38:33,50.0,11.85,efcd8d2104f1a05d028af7bad20d974b,16012,aracatuba,SP,ef1ed1347404166e73e8f3977ffcbca0,21effa61d72771ba8315ab56ce7fb7ac,3807,sao paulo,SP,cf73e2cb1f4a9480ed70c154da3d954a,1,boleto,1,61.85,4ee0872b98a6a08ce8c8b65e2502842d,fashion_bolsas_e_acessorios,37.0,558.0,1.0,100.0,17.0,3.0,12.0
42,6a18a4001ae7fd911b3b9fb13686d105,8ba3f3a9292fbc22a8b7dff752bbcd37,5,,,2017-07-19 00:00:00,2017-07-20 10:38:48,8ba3f3a9292fbc22a8b7dff752bbcd37,0315a87fba4dab4865f2071777b98e87,delivered,2017-07-07 10:07:16,2017-07-07 10:23:34,2017-07-08 11:46:44,2017-07-18 23:16:44,2017-07-31 00:00:00,8ba3f3a9292fbc22a8b7dff752bbcd37,1,84a87daa85c8b432d90bc1baa0cb4388,aafe36600ce604f205b86b5084d3d767,2017-07-13 10:23:34,59.9,16.18,aafe36600ce604f205b86b5084d3d767,88115,sao jose,SC,0315a87fba4dab4865f2071777b98e87,ea86add4caaaf87ef892d12ca1033012,18053,sorocaba,SP,8ba3f3a9292fbc22a8b7dff752bbcd37,1,credit_card,1,16.08,84a87daa85c8b432d90bc1baa0cb4388,bebes,37.0,1266.0,3.0,700.0,21.0,10.0,15.0
43,6a18a4001ae7fd911b3b9fb13686d105,8ba3f3a9292fbc22a8b7dff752bbcd37,5,,,2017-07-19 00:00:00,2017-07-20 10:38:48,8ba3f3a9292fbc22a8b7dff752bbcd37,0315a87fba4dab4865f2071777b98e87,delivered,2017-07-07 10:07:16,2017-07-07 10:23:34,2017-07-08 11:46:44,2017-07-18 23:16:44,2017-07-31 00:00:00,8ba3f3a9292fbc22a8b7dff752bbcd37,1,84a87daa85c8b432d90bc1baa0cb4388,aafe36600ce604f205b86b5084d3d767,2017-07-13 10:23:34,59.9,16.18,aafe36600ce604f205b86b5084d3d767,88115,sao jose,SC,0315a87fba4dab4865f2071777b98e87,ea86add4caaaf87ef892d12ca1033012,18053,sorocaba,SP,8ba3f3a9292fbc22a8b7dff752bbcd37,2,voucher,1,20.0,84a87daa85c8b432d90bc1baa0cb4388,bebes,37.0,1266.0,3.0,700.0,21.0,10.0,15.0
44,6a18a4001ae7fd911b3b9fb13686d105,8ba3f3a9292fbc22a8b7dff752bbcd37,5,,,2017-07-19 00:00:00,2017-07-20 10:38:48,8ba3f3a9292fbc22a8b7dff752bbcd37,0315a87fba4dab4865f2071777b98e87,delivered,2017-07-07 10:07:16,2017-07-07 10:23:34,2017-07-08 11:46:44,2017-07-18 23:16:44,2017-07-31 00:00:00,8ba3f3a9292fbc22a8b7dff752bbcd37,1,84a87daa85c8b432d90bc1baa0cb4388,aafe36600ce604f205b86b5084d3d767,2017-07-13 10:23:34,59.9,16.18,aafe36600ce604f205b86b5084d3d767,88115,sao jose,SC,0315a87fba4dab4865f2071777b98e87,ea86add4caaaf87ef892d12ca1033012,18053,sorocaba,SP,8ba3f3a9292fbc22a8b7dff752bbcd37,3,voucher,1,20.0,84a87daa85c8b432d90bc1baa0cb4388,bebes,37.0,1266.0,3.0,700.0,21.0,10.0,15.0
45,6a18a4001ae7fd911b3b9fb13686d105,8ba3f3a9292fbc22a8b7dff752bbcd37,5,,,2017-07-19 00:00:00,2017-07-20 10:38:48,8ba3f3a9292fbc22a8b7dff752bbcd37,0315a87fba4dab4865f2071777b98e87,delivered,2017-07-07 10:07:16,2017-07-07 10:23:34,2017-07-08 11:46:44,2017-07-18 23:16:44,2017-07-31 00:00:00,8ba3f3a9292fbc22a8b7dff752bbcd37,1,84a87daa85c8b432d90bc1baa0cb4388,aafe36600ce604f205b86b5084d3d767,2017-07-13 10:23:34,59.9,16.18,aafe36600ce604f205b86b5084d3d767,88115,sao jose,SC,0315a87fba4dab4865f2071777b98e87,ea86add4caaaf87ef892d12ca1033012,18053,sorocaba,SP,8ba3f3a9292fbc22a8b7dff752bbcd37,4,voucher,1,20.0,84a87daa85c8b432d90bc1baa0cb4388,bebes,37.0,1266.0,3.0,700.0,21.0,10.0,15.0
46,58044bca115705a48fe0e00a21390c54,68e55ca79d04a79f20d4bfc0146f4b66,1,,"Sempre compro pela Internet e a entrega ocorre antes do prazo combinado, que acredito ser o prazo máximo. No stark o prazo máximo já se esgotou e ainda não recebi o produto.",2018-04-08 00:00:00,2018-04-09 12:22:39,68e55ca79d04a79f20d4bfc0146f4b66,30e6e854c81fa16f46a5d7f3ab025e6f,delivered,2018-03-16 12:51:35,2018-03-16 13:09:21,2018-03-20 18:32:31,2018-04-11 02:12:46,2018-04-06 00:00:00,68e55ca79d04a79f20d4bfc0146f4b66,1,bfc0d01be79d9038c7720f983bf954e0,634964b17796e64304cadf1ad3050fb7,2018-03-22 13:09:21,137.0,17.67,634964b17796e64304cadf1ad3050fb7,21840,rio de janeiro,RJ,30e6e854c81fa16f46a5d7f3ab025e6f,660786ed04a09347d8820938113f1df7,93260,esteio,RS,68e55ca79d04a79f20d4bfc0146f4b66,1,credit_card,6,154.67,bfc0d01be79d9038c7720f983bf954e0,relogios_presentes,59.0,2852.0,2.0,950.0,40.0,20.0,12.0
47,19a52a2297e5289ab4187d238d335982,677c865b89aa97e7dbeb4bfbb50bbcfd,5,,,2018-08-25 00:00:00,2018-08-26 22:02:59,677c865b89aa97e7dbeb4bfbb50bbcfd,529d3f46584a8fa9027777a9c7d5a1fc,delivered,2018-08-14 23:08:33,2018-08-14 23:24:13,2018-08-23 12:51:00,2018-08-24 23:42:42,2018-08-31 00:00:00,677c865b89aa97e7dbeb4bfbb50bbcfd,1,e2bab04d6a471ed7a3629fbe2a64b55a,beadbee30901a7f61d031b6b686095ad,2018-08-30 23:24:13,85.0,7.86,beadbee30901a7f61d031b6b686095ad,7097,guarulhos,SP,529d3f46584a8fa9027777a9c7d5a1fc,e1881c7d99c20ca24a49cf18f115db40,2435,sao paulo,SP,677c865b89aa97e7dbeb4bfbb50bbcfd,1,credit_card,9,92.86,e2bab04d6a471ed7a3629fbe2a64b55a,perfumaria,51.0,950.0,1.0,300.0,16.0,19.0,14.0
48,c92cdd7dd544a01aa35137f901669cdf,37e7875cdce5a9e5b3a692971f370151,4,Muito bom.,"Recebi exatamente o que esperava. As demais encomendas de outros vendedores atrasaram, mas esta chegou no prazo.",2018-06-07 00:00:00,2018-06-09 18:44:02,37e7875cdce5a9e5b3a692971f370151,3fecd6727aed19735e06945b7c3e49c9,delivered,2018-05-18 12:15:11,2018-05-18 13:05:53,2018-05-21 16:13:00,2018-06-06 18:22:40,2018-06-14 00:00:00,37e7875cdce5a9e5b3a692971f370151,1,a76bb75d78ce6aa4a5202051b4f88a83,bd15ee794d5e640d9dd71b665b2ab15b,2018-05-24 13:05:53,34.9,22.06,bd15ee794d5e640d9dd71b665b2ab15b,14078,ribeirao preto,SP,3fecd6727aed19735e06945b7c3e49c9,f51a647a551b866c440921b7f2b5683f,41230,salvador,BA,37e7875cdce5a9e5b3a692971f370151,1,credit_card,1,56.96,a76bb75d78ce6aa4a5202051b4f88a83,esporte_lazer,52.0,460.0,2.0,300.0,19.0,12.0,16.0
49,c0f4c8301f8c29d6f53d239e194bb4c2,04db86e3493b3724ac4bd3c9a397e23c,5,,,2017-09-12 00:00:00,2017-09-13 14:33:49,04db86e3493b3724ac4bd3c9a397e23c,ad1e6b608a4dca0dd25bf862939cf3aa,delivered,2017-08-28 12:12:38,2017-08-30 02:15:23,2017-08-31 20:51:24,2017-09-11 19:20:02,2017-09-14 00:00:00,04db86e3493b3724ac4bd3c9a397e23c,1,cee96128d25ffe3429e69452233838dd,cfb1a033743668a192316f3c6d1d2671,2017-09-05 02:15:23,28.9,11.85,cfb1a033743668a192316f3c6d1d2671,18110,votorantim,SP,ad1e6b608a4dca0dd25bf862939cf3aa,28a1eefd99d5c12b18c9e601df9e811f,15053,sao jose do rio preto,SP,04db86e3493b3724ac4bd3c9a397e23c,1,boleto,1,122.25,cee96128d25ffe3429e69452233838dd,cama_mesa_banho,48.0,417.0,1.0,266.0,28.0,5.0,16.0
50,c0f4c8301f8c29d6f53d239e194bb4c2,04db86e3493b3724ac4bd3c9a397e23c,5,,,2017-09-12 00:00:00,2017-09-13 14:33:49,04db86e3493b3724ac4bd3c9a397e23c,ad1e6b608a4dca0dd25bf862939cf3aa,delivered,2017-08-28 12:12:38,2017-08-30 02:15:23,2017-08-31 20:51:24,2017-09-11 19:20:02,2017-09-14 00:00:00,04db86e3493b3724ac4bd3c9a397e23c,2,cee96128d25ffe3429e69452233838dd,cfb1a033743668a192316f3c6d1d2671,2017-09-05 02:15:23,28.9,11.85,cfb1a033743668a192316f3c6d1d2671,18110,votorantim,SP,ad1e6b608a4dca0dd25bf862939cf3aa,28a1eefd99d5c12b18c9e601df9e811f,15053,sao jose do rio preto,SP,04db86e3493b3724ac4bd3c9a397e23c,1,boleto,1,122.25,cee96128d25ffe3429e69452233838dd,cama_mesa_banho,48.0,417.0,1.0,266.0,28.0,5.0,16.0
51,c0f4c8301f8c29d6f53d239e194bb4c2,04db86e3493b3724ac4bd3c9a397e23c,5,,,2017-09-12 00:00:00,2017-09-13 14:33:49,04db86e3493b3724ac4bd3c9a397e23c,ad1e6b608a4dca0dd25bf862939cf3aa,delivered,2017-08-28 12:12:38,2017-08-30 02:15:23,2017-08-31 20:51:24,2017-09-11 19:20:02,2017-09-14 00:00:00,04db86e3493b3724ac4bd3c9a397e23c,3,cee96128d25ffe3429e69452233838dd,cfb1a033743668a192316f3c6d1d2671,2017-09-05 02:15:23,28.9,11.85,cfb1a033743668a192316f3c6d1d2671,18110,votorantim,SP,ad1e6b608a4dca0dd25bf862939cf3aa,28a1eefd99d5c12b18c9e601df9e811f,15053,sao jose do rio preto,SP,04db86e3493b3724ac4bd3c9a397e23c,1,boleto,1,122.25,cee96128d25ffe3429e69452233838dd,cama_mesa_banho,48.0,417.0,1.0,266.0,28.0,5.0,16.0
52,08c9d79ec0eba1d252e3f52f14b8e6a9,e029f708df3cc108b3264558771605c6,5,Bom,"Recomendo ,",2018-06-13 00:00:00,2018-06-13 22:54:44,e029f708df3cc108b3264558771605c6,d2aa6bef2582c7482ab992fa89f965bd,delivered,2018-06-01 14:12:09,2018-06-01 14:32:30,2018-06-05 14:48:00,2018-06-12 19:41:53,2018-06-29 00:00:00,e029f708df3cc108b3264558771605c6,1,c8b96022819f31119f1404ad2c3c1059,ce20a2ec1514c25e16f2b5b39bc818f0,2018-06-11 14:31:22,41.0,17.34,ce20a2ec1514c25e16f2b5b39bc818f0,5186,sao paulo,SP,d2aa6bef2582c7482ab992fa89f965bd,08b2a675de579ef181675f82c081fca6,13190,monte mor,SP,e029f708df3cc108b3264558771605c6,1,credit_card,1,58.34,c8b96022819f31119f1404ad2c3c1059,pet_shop,54.0,1581.0,2.0,5450.0,30.0,30.0,30.0
53,2170c9452c2216457b36003fe2969fbb,af32671d0b8ce510a94d9111d97371d3,5,,muito boa ,2018-03-22 00:00:00,2018-03-30 23:37:25,af32671d0b8ce510a94d9111d97371d3,ccafbef5836bb3f6604cd55c75d54b4b,delivered,2018-03-13 06:30:45,2018-03-15 03:29:31,2018-03-16 18:14:00,2018-03-21 17:41:01,2018-04-02 00:00:00,af32671d0b8ce510a94d9111d97371d3,1,93c480c7d11c68ba0a71e850da61b674,70a12e78e608ac31179aea7f8422044b,2018-03-22 03:29:31,149.0,13.48,70a12e78e608ac31179aea7f8422044b,12327,jacarei,SP,ccafbef5836bb3f6604cd55c75d54b4b,37787985ad57f421268d1da9e9555eea,9613,sao bernardo do campo,SP,af32671d0b8ce510a94d9111d97371d3,1,boleto,1,162.48,93c480c7d11c68ba0a71e850da61b674,informatica_acessorios,42.0,458.0,4.0,300.0,16.0,4.0,20.0
54,b193ff3c9f32a01f3a0d9ae26b94d244,e2e6ee1ed2d7f2f36b05d234983bd7a0,5,Maravilhoso!,"Tô completamente apaixonada, loja super responsável e confiável!",2018-08-10 00:00:00,2018-08-11 00:22:13,e2e6ee1ed2d7f2f36b05d234983bd7a0,20a92c393edb6c08801eef97295257f7,delivered,2018-07-28 13:14:57,2018-07-30 09:50:20,2018-08-01 15:24:00,2018-08-09 00:21:10,2018-08-17 00:00:00,e2e6ee1ed2d7f2f36b05d234983bd7a0,1,ac8af924237ed4591dc8d9b8c6a935f0,5670f4db5b62c43d542e1b2d56b0cf7c,2018-08-01 09:50:20,682.98,69.23,5670f4db5b62c43d542e1b2d56b0cf7c,3694,sao paulo,SP,20a92c393edb6c08801eef97295257f7,17b0188c89ac68aa7fcc43c9d48fd3ff,56328,petrolina,PE,e2e6ee1ed2d7f2f36b05d234983bd7a0,1,credit_card,4,752.21,ac8af924237ed4591dc8d9b8c6a935f0,perfumaria,41.0,2282.0,4.0,6100.0,30.0,40.0,30.0
55,9fd59cd04b42f600df9f25e54082a8d1,3c314f50bc654f3c4e317b055681dff9,1,,Nada de chegar o meu pedido.,2017-04-21 00:00:00,2017-04-23 05:37:03,3c314f50bc654f3c4e317b055681dff9,c17d38e818f10c91ebcd036bc835a648,delivered,2017-03-16 14:36:05,2017-03-16 14:36:05,2017-03-20 07:39:53,2017-04-24 09:18:11,2017-04-19 00:00:00,3c314f50bc654f3c4e317b055681dff9,1,56b83ac081e4e6ea5f87323b4e46e85c,318f287a62ab7ac10b703ac37435a231,2017-03-22 14:36:05,59.0,31.7,318f287a62ab7ac10b703ac37435a231,4773,sao paulo,SP,c17d38e818f10c91ebcd036bc835a648,3b81cc8417be691f3159596da7e08a3c,64980,corrente,PI,3c314f50bc654f3c4e317b055681dff9,1,credit_card,2,296.89,56b83ac081e4e6ea5f87323b4e46e85c,cama_mesa_banho,47.0,1343.0,1.0,1100.0,45.0,8.0,35.0
